Lat,Lon
40.5029278,-80.2418674
40.5029349,-80.241859
40.5029427,-80.2418512
40.5029511,-80.241844
40.50296,-80.2418376
40.5029695,-80.2418319
40.5029793,-80.241827
40.5029896,-80.241823
40.5030001,-80.2418198
40.5030109,-80.2418174
40.5030218,-80.241816
40.5030329,-80.2418155
40.50305,-80.2418135
40.5030671,-80.2418117
40.5030842,-80.24181
40.5031013,-80.2418084
40.5031185,-80.2418069
40.5031356,-80.2418056
40.5031544,-80.2418043
40.5033961,-80.2417875
40.5034004,-80.2417998
40.5036476,-80.2417989
40.5037558,-80.2417974
40.5038856,-80.2417941
40.5040155,-80.2417892
40.5041453,-80.2417828
40.5042543,-80.2417786
40.5043631,-80.2417696
40.5044713,-80.2417556
40.5045788,-80.2417368
40.5046853,-80.2417131
40.5047907,-80.2416846
40.5048639,-80.2416607
40.5049286,-80.2416386
40.5051565,-80.2415609
40.5051569,-80.2415474
40.5053845,-80.241478
40.5054102,-80.2414702
40.5054861,-80.2414472
40.5054966,-80.241444
40.5055621,-80.2414243
40.5056366,-80.2414021
40.5057112,-80.24138
40.5057859,-80.241358
40.5059751,-80.2413003
40.5060618,-80.2412738
40.5062811,-80.2412069
40.5062774,-80.241185
40.5062142,-80.2408149
40.506118,-80.240258
40.506052,-80.2398729
40.5059674,-80.2393799
40.5057778,-80.2382722
40.505722,-80.23795
40.505785,-80.237947
40.505884,-80.237933
40.505961,-80.23791
40.506014,-80.237879
40.506054,-80.237836
40.506079,-80.237785
40.506096,-80.237709
40.5061,-80.237639
40.506098,-80.23755
40.506088,-80.237413
40.506063,-80.237192
40.50602,-80.236902
40.505929,-80.236379
40.505817,-80.235805
40.505717,-80.235343
40.50554,-80.234614
40.5054115,-80.2341177
40.5054006,-80.2339345
40.505362,-80.233796
40.505225,-80.233325
40.5050385,-80.2327763
40.504765,-80.232105
40.504621,-80.23182
40.504458,-80.231526
40.5042974,-80.2312693
40.504239,-80.231176
40.503953,-80.230748
40.503524,-80.230137
40.5033705,-80.2299227
40.5032974,-80.2298207
40.503039,-80.22946
40.50264,-80.228905
40.501886,-80.227841
40.501815,-80.227741
40.501737,-80.227631
40.5017049,-80.2275862
40.5015087,-80.2273119
40.5010678,-80.2266817
40.5009937,-80.2265748
40.500917,-80.2264686
40.5007082,-80.2261405
40.5006368,-80.2260176
40.5005555,-80.2258649
40.500492,-80.22573
40.500417,-80.225568
40.5003533,-80.2254009
40.5003017,-80.2252581
40.5002634,-80.2251431
40.5002125,-80.2249844
40.5001768,-80.2248555
40.5001411,-80.2247227
40.5001113,-80.2245858
40.5000776,-80.2244391
40.500066,-80.2243667
40.5000578,-80.2243161
40.500032,-80.2241674
40.5000122,-80.2240286
40.4999963,-80.2238858
40.4999823,-80.2237548
40.4999743,-80.223606
40.4999644,-80.2233245
40.4999651,-80.2231941
40.4999671,-80.2230547
40.4999702,-80.2229729
40.4999826,-80.222498
40.4999903,-80.2222021
40.4999882,-80.2220117
40.4999862,-80.2217737
40.4999789,-80.2214921
40.4999497,-80.2204235
40.4999415,-80.2200976
40.4999372,-80.2199726
40.4999311,-80.2196875
40.4999176,-80.2192848
40.4999004,-80.2185911
40.4998742,-80.2173165
40.499871,-80.217107
40.4998679,-80.2169905
40.499833,-80.215691
40.4998029,-80.2150417
40.4997478,-80.2138563
40.4997323,-80.2135299
40.4997079,-80.2131323
40.4996605,-80.2128287
40.4995034,-80.212109
40.4993883,-80.2118109
40.499292,-80.211553
40.49921,-80.211341
40.49915,-80.211215
40.49906,-80.211046
40.498976,-80.210905
40.498811,-80.210645
40.498729,-80.210523
40.498651,-80.210415
40.498554,-80.210286
40.498489,-80.210208
40.498385,-80.210097
40.4982469,-80.2099546
40.497936,-80.209634
40.497903,-80.2096
40.497736,-80.20942
40.497646,-80.209315
40.497526,-80.20917
40.497457,-80.209079
40.497109,-80.208568
40.496999,-80.208417
40.496919,-80.20831
40.49682,-80.20819
40.496718,-80.208078
40.496614,-80.207966
40.496508,-80.207866
40.49639,-80.207765
40.496257,-80.207658
40.496135,-80.207575
40.495993,-80.207485
40.4959036,-80.2074341
40.49587,-80.207415
40.495723,-80.207339
40.495425,-80.207208
40.4953913,-80.2071925
40.495327,-80.207163
40.4948351,-80.2069563
40.4946884,-80.2068391
40.4945466,-80.2067857
40.4945147,-80.2067729
40.4943284,-80.2066984
40.4941557,-80.2066309
40.4938402,-80.2065119
40.4933144,-80.2063016
40.4927667,-80.2060813
40.4921958,-80.2058609
40.4920266,-80.2057956
40.491268,-80.205482
40.490969,-80.205353
40.4909288,-80.2053343
40.4908484,-80.2052969
40.490694,-80.205225
40.490402,-80.205077
40.490068,-80.204895
40.488484,-80.203995
40.488151,-80.203805
40.487133,-80.203222
40.486106,-80.202636
40.485938,-80.202545
40.485771,-80.202457
40.485601,-80.202376
40.485534,-80.202345
40.48541,-80.202291
40.485216,-80.202215
40.4851566,-80.2021921
40.485019,-80.202139
40.484888,-80.202095
40.484735,-80.202046
40.4842609,-80.2019238
40.484202,-80.201958
40.484111,-80.201951
40.484019,-80.201943
40.483904,-80.201923
40.48381,-80.201909
40.483727,-80.201903
40.483546,-80.201899
40.483445,-80.201898
40.48332,-80.201907
40.483117,-80.201927
40.482916,-80.20196
40.482716,-80.202007
40.482505,-80.202073
40.481693,-80.202364
40.48152,-80.20243
40.481455,-80.202452
40.481407,-80.202465
40.481367,-80.202472
40.481318,-80.202478
40.4812541,-80.2024959
40.4812003,-80.2025041
40.4811372,-80.2025064
40.4810822,-80.2025099
40.4810226,-80.202517
40.4809186,-80.2025345
40.4808379,-80.2025485
40.480756,-80.2025637
40.4807175,-80.2025824
40.4807058,-80.2025859
40.4806719,-80.2025918
40.4806368,-80.2025883
40.4806232,-80.2025874
40.4805784,-80.2025848
40.4805597,-80.202586
40.4805434,-80.2025906
40.480508,-80.2026017
40.480452,-80.202637
40.480312,-80.202707
40.4802248,-80.202746
40.4801558,-80.2027738
40.4801111,-80.202785
40.48006,-80.202765
40.480005,-80.20278
40.47995,-80.202793
40.479846,-80.202811
40.479705,-80.202825
40.479577,-80.202824
40.479511,-80.202815
40.479459,-80.202808
40.479349,-80.202779
40.479247,-80.202735
40.479132,-80.202671
40.478971,-80.202556
40.4788542,-80.2024659
40.478713,-80.202357
40.478611,-80.202287
40.478527,-80.202243
40.4782682,-80.2022222
40.478155,-80.202276
40.478085,-80.202325
40.478017,-80.202391
40.47795,-80.20248
40.4778737,-80.2025991
40.477859,-80.202622
40.47773,-80.2028487
40.4775,-80.203253
40.47745,-80.203335
40.477309,-80.203594
40.477197,-80.203777
40.4771134,-80.2038907
40.4773193,-80.2040357
40.4774318,-80.2041149
40.4774913,-80.2041446
40.4775776,-80.2041833
40.4776638,-80.2042131
40.4777352,-80.2042398
40.4777769,-80.2042606
40.4778185,-80.2042934
40.4778601,-80.204335
40.4781457,-80.204686
40.4786305,-80.2052273
40.4786602,-80.2052749
40.4786721,-80.2053106
40.4786781,-80.2053671
40.4786781,-80.2054147
40.4786811,-80.2055753
40.47869,-80.2056824
40.4787049,-80.2057567
40.4787106,-80.2057798
40.4787405,-80.2059025
40.4787584,-80.2059649
40.4787733,-80.2060125
40.4787971,-80.206069
40.4788238,-80.2061226
40.4788595,-80.2061821
40.4788833,-80.2062237
40.4789755,-80.2063456
40.4790885,-80.2064914
40.4799738,-80.2075577
40.4800032,-80.2078497
40.4791856,-80.2082255
40.4791195,-80.2083786
40.479028,-80.208552
40.478894,-80.208695
40.478767,-80.20885
40.478601,-80.209067
40.478459,-80.209275
40.478253,-80.209574
40.478019,-80.209908
40.477906,-80.210077
40.477779,-80.210256
40.477693,-80.210376
40.477618,-80.210479
40.477538,-80.210591
40.477472,-80.210692
40.477409,-80.210794
40.477338,-80.210916
40.477268,-80.211034
40.477197,-80.211149
